state,district,candidate_name,party,vote_percentage,is_incumbent,is_winner,pvi,election_type,wikipedia_url
Arizona,Arizona 5,Andy Biggs,Republican,59.4,True,True,R+15,general,https://en.wikipedia.org/wiki/Andy_Biggs
Arizona,Arizona 5,Joan Greene,Democratic,40.6,False,False,R+15,general,
Arizona,Arizona 6,David Schweikert,Republican,55.2,True,True,R+9,general,https://en.wikipedia.org/wiki/David_Schweikert
Arizona,Arizona 6,Anita Malik,Democratic,44.8,False,False,R+9,general,https://en.wikipedia.org/wiki/Anita_Malik
Arizona,Arizona 7,Ruben Gallego,Democratic,85.8,True,True,D+23,general,https://en.wikipedia.org/wiki/Ruben_Gallego
Arizona,Arizona 7,Gary Swing,Green,14.2,False,False,D+23,general,
Arizona,Arizona 8,Debbie Lesko,Republican,55.5,True,True,R+13,general,https://en.wikipedia.org/wiki/Debbie_Lesko
Arizona,Arizona 8,Hiral Tipirneni,Democratic,44.5,False,False,R+13,general,https://en.wikipedia.org/wiki/Hiral_Tipirneni
Arizona,Arizona 8,Debbie Lesko,Republican,52.4,False,True,,special,https://en.wikipedia.org/wiki/Debbie_Lesko
Arizona,Arizona 8,Hiral Tipirneni,Democratic,47.6,False,False,,special,https://en.wikipedia.org/wiki/Hiral_Tipirneni
Arizona,Arizona 9,Greg Stanton,Democratic,61.1,False,True,D+4,general,https://en.wikipedia.org/wiki/Greg_Stanton
Arizona,Arizona 9,Steve Ferrara,Republican,38.9,False,False,D+4,general,
Arkansas,Arkansas 1,Rick Crawford,Republican,68.9,True,True,R+17,general,https://en.wikipedia.org/wiki/Rick_Crawford_(politician)
Arkansas,Arkansas 1,Chintan Desai,Democratic,28.8,False,False,R+17,general,
Arkansas,Arkansas 1,Elvis Presley,Libertarian,2.3,False,False,R+17,general,
Arkansas,Arkansas 2,French Hill,Republican,52.1,True,True,R+7,general,https://en.wikipedia.org/wiki/French_Hill_(politician)
Arkansas,Arkansas 2,Clarke Tucker,Democratic,45.8,False,False,R+7,general,https://en.wikipedia.org/wiki/Clarke_Tucker
Arkansas,Arkansas 2,Joe Ryne Swafford,Libertarian,2.0,False,False,R+7,general,
Arkansas,Arkansas 3,Steve Womack,Republican,64.8,True,True,R+19,general,https://en.wikipedia.org/wiki/Steve_Womack
Arkansas,Arkansas 3,Josh Mahony,Democratic,32.6,False,False,R+19,general,
Arkansas,Arkansas 3,Michael Kalagias,Libertarian,2.6,False,False,R+19,general,
Arkansas,Arkansas 4,Bruce Westerman,Republican,66.8,True,True,R+17,general,https://en.wikipedia.org/wiki/Bruce_Westerman
Arkansas,Arkansas 4,Hayden Shamel,Democratic,31.3,False,False,R+17,general,
Arkansas,Arkansas 4,Tom Canada,Libertarian,1.9,False,False,R+17,general,
California,California 1,Doug LaMalfa,Republican,54.9,True,True,R+11,general,https://en.wikipedia.org/wiki/Doug_LaMalfa
California,California 1,Audrey Denney,Democratic,45.1,False,False,R+11,general,
California,California 10,Josh Harder,Democratic,52.3,False,True,Even,general,https://en.wikipedia.org/wiki/Josh_Harder
California,California 10,Jeff Denham,Republican,47.7,True,False,Even,general,https://en.wikipedia.org/wiki/Jeff_Denham
California,California 11,Mark DeSaulnier,Democratic,74.1,True,True,D+21,general,https://en.wikipedia.org/wiki/Mark_DeSaulnier
California,California 11,John Fitzgerald,Republican,25.9,False,False,D+21,general,
California,California 12,Nancy Pelosi,Democratic,86.8,True,True,D+37,general,https://en.wikipedia.org/wiki/Nancy_Pelosi
California,California 12,Lisa Remmer,Republican,13.2,False,False,D+37,general,
California,California 13,Barbara Lee,Democratic,88.4,True,True,D+40,general,https://en.wikipedia.org/wiki/Barbara_Lee
California,California 13,Laura Wells,Green,11.6,False,False,D+40,general,https://en.wikipedia.org/wiki/Laura_Wells
California,California 14,Jackie Speier,Democratic,79.2,True,True,D+27,general,https://en.wikipedia.org/wiki/Jackie_Speier
California,California 14,Cristina Osmeña,Republican,20.8,False,False,D+27,general,
California,California 15,Eric Swalwell,Democratic,73.0,True,True,D+20,general,https://en.wikipedia.org/wiki/Eric_Swalwell
California,California 15,Rudy Peters,Republican,27.0,False,False,D+20,general,
California,California 16,Jim Costa,Democratic,57.5,True,True,D+9,general,https://en.wikipedia.org/wiki/Jim_Costa
California,California 16,Elizabeth Heng,Republican,42.5,False,False,D+9,general,
California,California 17,Ro Khanna,Democratic,75.3,True,True,D+25,general,https://en.wikipedia.org/wiki/Ro_Khanna
California,California 17,Ron Cohen,Republican,24.7,False,False,D+25,general,
California,California 18,Anna Eshoo,Democratic,74.5,True,True,D+23,general,https://en.wikipedia.org/wiki/Anna_Eshoo
California,California 18,Christine Russell,Republican,25.5,False,False,D+23,general,
California,California 19,Zoe Lofgren,Democratic,73.8,True,True,D+24,general,https://en.wikipedia.org/wiki/Zoe_Lofgren
California,California 19,Justin Aguilera,Republican,26.2,False,False,D+24,general,
California,California 2,Jared Huffman,Democratic,77.0,True,True,D+22,general,https://en.wikipedia.org/wiki/Jared_Huffman
California,California 2,Dale Mensing,Republican,23.0,False,False,D+22,general,
California,California 20,Jimmy Panetta,Democratic,81.4,True,True,D+23,general,https://en.wikipedia.org/wiki/Jimmy_Panetta
California,California 20,Ronald Kabat,Independent,18.6,False,False,D+23,general,
California,California 21,TJ Cox,Democratic,50.4,False,True,D+5,general,https://en.wikipedia.org/wiki/TJ_Cox
California,California 21,David Valadao,Republican,49.6,True,False,D+5,general,https://en.wikipedia.org/wiki/David_Valadao
California,California 22,Devin Nunes,Republican,52.7,True,True,R+8,general,https://en.wikipedia.org/wiki/Devin_Nunes
California,California 22,Andrew Janz,Democratic,47.3,False,False,R+8,general,
California,California 23,Kevin McCarthy,Republican,63.7,True,True,R+14,general,https://en.wikipedia.org/wiki/Kevin_McCarthy
California,California 23,Tatiana Matta,Democratic,36.3,False,False,R+14,general,
California,California 24,Salud Carbajal,Democratic,58.6,True,True,D+7,general,https://en.wikipedia.org/wiki/Salud_Carbajal
California,California 24,Justin Fareed,Republican,41.4,False,False,D+7,general,
California,California 25,Katie Hill,Democratic,54.4,False,True,Even,general,https://en.wikipedia.org/wiki/Katie_Hill
California,California 25,Steve Knight,Republican,45.6,True,False,Even,general,https://en.wikipedia.org/wiki/Steve_Knight_(politician)
California,California 26,Julia Brownley,Democratic,61.9,True,True,D+7,general,https://en.wikipedia.org/wiki/Julia_Brownley
California,California 26,Antonio Sabàto Jr.,Republican,38.1,False,False,D+7,general,https://en.wikipedia.org/wiki/Antonio_Sab%C3%A0to_Jr.
California,California 27,Judy Chu,Democratic,79.2,True,True,D+16,general,https://en.wikipedia.org/wiki/Judy_Chu
California,California 27,Bryan Witt,Democratic,20.8,False,False,D+16,general,
California,California 28,Adam Schiff,Democratic,78.4,True,True,D+23,general,https://en.wikipedia.org/wiki/Adam_Schiff
California,California 28,Johnny Nalbandian,Republican,21.6,False,False,D+23,general,
California,California 29,Tony Cárdenas,Democratic,80.6,True,True,D+29,general,https://en.wikipedia.org/wiki/Tony_C%C3%A1rdenas
California,California 29,Benito Bernal,Republican,19.4,False,False,D+29,general,
California,California 3,John Garamendi,Democratic,58.1,True,True,D+5,general,https://en.wikipedia.org/wiki/John_Garamendi
California,California 3,Charlie Schaupp,Republican,41.9,False,False,D+5,general,
California,California 30,Brad Sherman,Democratic,73.4,True,True,D+18,general,https://en.wikipedia.org/wiki/Brad_Sherman
California,California 30,Mark Reed,Republican,26.6,False,False,D+18,general,
California,California 31,Pete Aguilar,Democratic,58.7,True,True,D+8,general,https://en.wikipedia.org/wiki/Pete_Aguilar
California,California 31,Sean Flynn,Republican,41.3,False,False,D+8,general,
California,California 32,Grace Napolitano,Democratic,68.8,True,True,D+17,general,https://en.wikipedia.org/wiki/Grace_Napolitano
California,California 32,Joshua Scott,Republican,31.2,False,False,D+17,general,
California,California 33,Ted Lieu,Democratic,70.0,True,True,D+16,general,https://en.wikipedia.org/wiki/Ted_Lieu
California,California 33,Kenneth Wright,Republican,30.0,False,False,D+16,general,
California,California 34,Jimmy Gomez,Democratic,72.5,True,True,D+35,general,https://en.wikipedia.org/wiki/Jimmy_Gomez
California,California 34,Kenneth Mejia,Green,27.5,False,False,D+35,general,https://en.wikipedia.org/wiki/Kenneth_Mejia
California,California 35,Norma Torres,Democratic,69.4,True,True,D+19,general,https://en.wikipedia.org/wiki/Norma_Torres
California,California 35,Christian Valiente,Republican,30.6,False,False,D+19,general,
California,California 36,Raul Ruiz,Democratic,59.0,True,True,D+2,general,https://en.wikipedia.org/wiki/Raul_Ruiz_(politician)
California,California 36,Kimberlin Brown Pelzer,Republican,41.0,False,False,D+2,general,https://en.wikipedia.org/wiki/Kimberlin_Brown
California,California 37,Karen Bass,Democratic,89.1,True,True,D+37,general,https://en.wikipedia.org/wiki/Karen_Bass
California,California 37,Ron Bassilian,Republican,10.9,False,False,D+37,general,
California,California 38,Linda Sánchez,Democratic,68.9,True,True,D+17,general,https://en.wikipedia.org/wiki/Linda_S%C3%A1nchez
California,California 38,Ryan Downing,Republican,31.1,False,False,D+17,general,
California,California 39,Gil Cisneros,Democratic,51.6,False,True,Even,general,https://en.wikipedia.org/wiki/Gil_Cisneros
California,California 39,Young Kim,Republican,48.4,False,True,Even,general,https://en.wikipedia.org/wiki/Young_Kim_(politician)
California,California 4,Tom McClintock,Republican,54.1,True,True,R+10,general,https://en.wikipedia.org/wiki/Tom_McClintock
California,California 4,Jessica Morse,Democratic,45.9,False,False,R+10,general,https://en.wikipedia.org/wiki/Jessica_Morse
California,California 40,Lucille Roybal-Allard,Democratic,77.3,True,True,D+33,general,https://en.wikipedia.org/wiki/Lucille_Roybal-Allard
California,California 40,Rodolfo Barragan,Green,22.7,False,False,D+33,general,
California,California 41,Mark Takano,Democratic,65.1,True,True,D+12,general,https://en.wikipedia.org/wiki/Mark_Takano
California,California 41,Aja Smith,Republican,34.9,False,False,D+12,general,
California,California 42,Ken Calvert,Republican,56.5,True,True,R+9,general,https://en.wikipedia.org/wiki/Ken_Calvert
California,California 42,Julia Peacock,Democratic,43.5,False,False,R+9,general,
California,California 43,Maxine Waters,Democratic,77.7,True,True,D+29,general,https://en.wikipedia.org/wiki/Maxine_Waters
California,California 43,Omar Navarro,Republican,22.3,False,False,D+29,general,https://en.wikipedia.org/wiki/Omar_Navarro
California,California 44,Nanette Barragán,Democratic,68.3,True,True,D+35,general,https://en.wikipedia.org/wiki/Nanette_Barrag%C3%A1n
California,California 44,Aja Brown,Democratic,31.7,False,False,D+35,general,https://en.wikipedia.org/wiki/Aja_Brown
California,California 45,Katie Porter,Democratic,52.1,False,True,R+3,general,https://en.wikipedia.org/wiki/Katie_Porter
California,California 45,Mimi Walters,Republican,47.9,True,False,R+3,general,https://en.wikipedia.org/wiki/Mimi_Walters
California,California 46,Lou Correa,Democratic,69.1,True,True,D+15,general,https://en.wikipedia.org/wiki/Lou_Correa
California,California 46,Russell Lambert,Republican,30.9,False,False,D+15,general,
California,California 47,Alan Lowenthal,Democratic,64.9,True,True,D+13,general,https://en.wikipedia.org/wiki/Alan_Lowenthal
California,California 47,John Briscoe,Republican,35.1,False,False,D+13,general,
California,California 48,Harley Rouda,Democratic,53.6,False,True,R+4,general,https://en.wikipedia.org/wiki/Harley_Rouda
California,California 48,Dana Rohrabacher,Republican,46.4,True,False,R+4,general,https://en.wikipedia.org/wiki/Dana_Rohrabacher
California,California 49,Mike Levin,Democratic,56.4,False,True,R+1,general,https://en.wikipedia.org/wiki/Mike_Levin
California,California 49,Diane Harkey,Republican,43.6,False,False,R+1,general,https://en.wikipedia.org/wiki/Diane_Harkey
California,California 5,Mike Thompson,Democratic,78.9,True,True,D+21,general,https://en.wikipedia.org/wiki/Mike_Thompson_(California_politician)
California,California 5,Anthony Mills,Independent,21.1,False,False,D+21,general,
California,California 50,Duncan D. Hunter,Republican,51.7,True,True,R+11,general,https://en.wikipedia.org/wiki/Duncan_D._Hunter
California,California 50,Ammar Campa-Najjar,Democratic,48.3,False,False,R+11,general,https://en.wikipedia.org/wiki/Ammar_Campa-Najjar
California,California 51,Juan Vargas,Democratic,71.2,True,True,D+22,general,https://en.wikipedia.org/wiki/Juan_Vargas
California,California 51,Juan Hidalgo,Republican,28.8,False,False,D+22,general,
California,California 52,Scott Peters,Democratic,63.8,True,True,D+6,general,https://en.wikipedia.org/wiki/Scott_Peters_(politician)
California,California 52,Omar Qudrat,Republican,36.2,False,False,D+6,general,
California,California 53,Susan Davis,Democratic,69.1,True,True,D+14,general,https://en.wikipedia.org/wiki/Susan_Davis_(politician)
California,California 53,Morgan Murtaugh,Republican,30.9,False,False,D+14,general,
California,California 6,Doris Matsui,Democratic,80.4,True,True,D+21,general,https://en.wikipedia.org/wiki/Doris_Matsui
California,California 6,Jrmar Jefferson,Democratic,19.6,False,False,D+21,general,
California,California 7,Ami Bera,Democratic,55.0,True,True,D+3,general,https://en.wikipedia.org/wiki/Ami_Bera
California,California 7,Andrew Grant,Republican,45.0,False,False,D+3,general,
California,California 8,Paul Cook,Republican,60.0,True,True,R+9,general,https://en.wikipedia.org/wiki/Paul_Cook_(politician)
California,California 8,Tim Donnelly,Republican,40.0,False,False,R+9,general,https://en.wikipedia.org/wiki/Tim_Donnelly_(politician)
California,California 9,Jerry McNerney,Democratic,56.5,True,True,D+8,general,https://en.wikipedia.org/wiki/Jerry_McNerney
California,California 9,Marla Livengood,Republican,43.5,False,False,D+8,general,
Colorado,Colorado 1,Diana DeGette,Democratic,73.8,True,True,D+21,general,https://en.wikipedia.org/wiki/Diana_DeGette
Colorado,Colorado 1,Casper Stockham,Republican,23.0,False,False,D+21,general,
Colorado,Colorado 2,Joe Neguse,Democratic,60.3,False,True,D+9,general,https://en.wikipedia.org/wiki/Joe_Neguse
Colorado,Colorado 2,Peter Yu,Republican,33.6,False,False,D+9,general,
Colorado,Colorado 3,Scott Tipton,Republican,51.5,True,True,R+6,general,https://en.wikipedia.org/wiki/Scott_Tipton
Colorado,Colorado 3,Diane Mitsch Bush,Democratic,43.6,False,False,R+6,general,https://en.wikipedia.org/wiki/Diane_Mitsch_Bush
Colorado,Colorado 4,Ken Buck,Republican,60.6,True,True,R+13,general,https://en.wikipedia.org/wiki/Ken_Buck
Colorado,Colorado 4,Karen McCormick,Democratic,39.4,False,False,R+13,general,https://en.wikipedia.org/wiki/Karen_McCormick
Colorado,Colorado 5,Doug Lamborn,Republican,57.0,True,True,R+14,general,https://en.wikipedia.org/wiki/Doug_Lamborn
Colorado,Colorado 5,Stephany Rose Spaulding,Democratic,39.3,False,False,R+14,general,
Colorado,Colorado 6,Jason Crow,Democratic,54.1,False,True,D+2,general,https://en.wikipedia.org/wiki/Jason_Crow
Colorado,Colorado 6,Mike Coffman,Republican,42.9,True,False,D+2,general,https://en.wikipedia.org/wiki/Mike_Coffman
Colorado,Colorado 7,Ed Perlmutter,Democratic,60.4,True,True,D+6,general,https://en.wikipedia.org/wiki/Ed_Perlmutter
Colorado,Colorado 7,Mark Barrington,Republican,35.4,False,False,D+6,general,
Connecticut,Connecticut 1,John B. Larson,Democratic,63.9,True,True,D+12,general,https://en.wikipedia.org/wiki/John_B._Larson
Connecticut,Connecticut 1,Jennifer Nye,Republican,35.0,False,False,D+12,general,
Connecticut,Connecticut 1,Thomas McCormick,Green,1.1,False,False,D+12,general,
Connecticut,Connecticut 2,Joe Courtney,Democratic,62.2,True,True,D+3,general,https://en.wikipedia.org/wiki/Joe_Courtney_(politician)
Connecticut,Connecticut 2,Danny Postemski,Republican,35.4,False,False,D+3,general,
Connecticut,Connecticut 2,Michelle Bicking,Green,1.2,False,False,D+3,general,
Connecticut,Connecticut 3,Rosa DeLauro,Democratic,64.6,True,True,D+9,general,https://en.wikipedia.org/wiki/Rosa_DeLauro
Connecticut,Connecticut 3,Angel Cadena,Republican,35.4,False,False,D+9,general,
Connecticut,Connecticut 4,Jim Himes,Democratic,61.2,True,True,D+7,general,https://en.wikipedia.org/wiki/Jim_Himes
Connecticut,Connecticut 4,Harry Arora,Republican,38.8,False,False,D+7,general,https://en.wikipedia.org/wiki/Harry_Arora
Connecticut,Connecticut 5,Jahana Hayes,Democratic,55.9,False,True,D+2,general,https://en.wikipedia.org/wiki/Jahana_Hayes
Connecticut,Connecticut 5,Manny Santos,Republican,44.1,False,False,D+2,general,
Delaware,Delaware at-large,Lisa Blunt Rochester,Democratic,64.5,True,True,D+6,general,https://en.wikipedia.org/wiki/Lisa_Blunt_Rochester
Delaware,Delaware at-large,Scott Walker,Republican,35.5,False,False,D+6,general,
Florida,Florida 1,Matt Gaetz,Republican,67.1,True,True,R+22,general,https://en.wikipedia.org/wiki/Matt_Gaetz
Florida,Florida 1,Jennifer Zimmerman,Democratic,32.9,False,False,R+22,general,
Florida,Florida 10,Val Demings,Democratic,,True,True,D+11,general,https://en.wikipedia.org/wiki/Val_Demings
Florida,Florida 11,Daniel Webster,Republican,65.2,True,True,R+15,general,https://en.wikipedia.org/wiki/Daniel_Webster_(Florida_politician)
Florida,Florida 11,Dana Cottrell,Democratic,34.8,False,False,R+15,general,
Florida,Florida 12,Gus Bilirakis,Republican,58.1,True,True,R+8,general,https://en.wikipedia.org/wiki/Gus_Bilirakis
Florida,Florida 12,Chris Hunter,Democratic,39.7,False,False,R+8,general,
Florida,Florida 12,Angelika Purkis,Independent,2.2,False,False,R+8,general,
Florida,Florida 13,Charlie Crist,Democratic,57.6,True,True,D+2,general,https://en.wikipedia.org/wiki/Charlie_Crist
Florida,Florida 13,George Buck,Republican,42.4,False,False,D+2,general,
Florida,Florida 14,Kathy Castor,Democratic,,True,True,D+7,general,https://en.wikipedia.org/wiki/Kathy_Castor
Florida,Florida 15,Ross Spano,Republican,53.0,False,True,R+6,general,https://en.wikipedia.org/wiki/Ross_Spano
Florida,Florida 15,Kristen Carlson,Democratic,47.0,False,False,R+6,general,
Florida,Florida 16,Vern Buchanan,Republican,54.6,True,True,R+7,general,https://en.wikipedia.org/wiki/Vern_Buchanan
Florida,Florida 16,David Shapiro,Democratic,45.4,False,False,R+7,general,
Florida,Florida 17,Greg Steube,Republican,62.3,False,True,R+13,general,https://en.wikipedia.org/wiki/Greg_Steube
Florida,Florida 17,Allen Ellison,Democratic,37.7,False,False,R+13,general,
Florida,Florida 18,Brian Mast,Republican,54.3,True,True,R+5,general,https://en.wikipedia.org/wiki/Brian_Mast
Florida,Florida 18,Lauren Baer,Democratic,45.7,False,False,R+5,general,
Florida,Florida 19,Francis Rooney,Republican,62.3,True,True,R+13,general,https://en.wikipedia.org/wiki/Francis_Rooney
Florida,Florida 19,David Holden,Democratic,37.7,False,False,R+13,general,
Florida,Florida 2,Neal Dunn,Republican,67.4,True,True,R+18,general,https://en.wikipedia.org/wiki/Neal_Dunn
Florida,Florida 2,Bob Rackleff,Democratic,32.6,False,False,R+18,general,
Florida,Florida 20,Alcee Hastings,Democratic,,True,True,D+31,general,https://en.wikipedia.org/wiki/Alcee_Hastings
Florida,Florida 21,Lois Frankel,Democratic,,True,True,D+9,general,https://en.wikipedia.org/wiki/Lois_Frankel
Florida,Florida 22,Ted Deutch,Democratic,62.0,True,True,D+6,general,https://en.wikipedia.org/wiki/Ted_Deutch
Florida,Florida 22,Nicolas Kimaz,Republican,38.0,False,False,D+6,general,
Florida,Florida 23,Debbie Wasserman Schultz,Democratic,58.5,True,True,D+11,general,https://en.wikipedia.org/wiki/Debbie_Wasserman_Schultz
Florida,Florida 23,Joseph Kaufman,Republican,36.0,False,False,D+11,general,
Florida,Florida 23,Tim Canova,Independent,5.0,False,False,D+11,general,https://en.wikipedia.org/wiki/Tim_Canova
Florida,Florida 23,Don Endriss,Independent,0.6,False,False,D+11,general,
Florida,Florida 24,Frederica Wilson,Democratic,,True,True,D+34,general,https://en.wikipedia.org/wiki/Frederica_Wilson
Florida,Florida 25,Mario Díaz-Balart,Republican,60.5,True,True,R+4,general,https://en.wikipedia.org/wiki/Mario_D%C3%ADaz-Balart
Florida,Florida 25,Mary Barzee Flores,Democratic,39.5,False,False,R+4,general,https://en.wikipedia.org/wiki/Mary_Barzee_Flores
Florida,Florida 26,Debbie Mucarsel-Powell,Democratic,50.9,False,True,D+6,general,https://en.wikipedia.org/wiki/Debbie_Mucarsel-Powell
Florida,Florida 26,Carlos Curbelo,Republican,49.1,True,False,D+6,general,https://en.wikipedia.org/wiki/Carlos_Curbelo
Florida,Florida 27,Donna Shalala,Democratic,51.8,False,True,D+5,general,https://en.wikipedia.org/wiki/Donna_Shalala
Florida,Florida 27,María Elvira Salazar,Republican,45.8,False,False,D+5,general,https://en.wikipedia.org/wiki/Mar%C3%ADa_Elvira_Salazar
Florida,Florida 27,Mayra Joli,Independent,2.5,False,False,D+5,general,
Florida,Florida 3,Ted Yoho,Republican,57.6,True,True,R+9,general,https://en.wikipedia.org/wiki/Ted_Yoho
Florida,Florida 3,Yvonne Hayes Hinson,Democratic,42.4,False,True,R+9,general,https://en.wikipedia.org/wiki/Yvonne_Hayes_Hinson
Florida,Florida 4,John Rutherford,Republican,65.2,True,True,R+17,general,https://en.wikipedia.org/wiki/John_Rutherford_(Florida_politician)
Florida,Florida 4,Ges Selmont,Democratic,32.3,False,False,R+17,general,
Florida,Florida 4,Joceline Berrios,Independent,1.9,False,False,R+17,general,
Florida,Florida 4,Jason Bulger,Independent,0.6,False,False,R+17,general,
Florida,Florida 5,Al Lawson,Democratic,66.8,True,True,D+12,general,https://en.wikipedia.org/wiki/Al_Lawson
Florida,Florida 5,Virginia Fuller,Republican,33.2,False,False,D+12,general,
Florida,Florida 6,Mike Waltz,Republican,56.3,False,True,R+7,general,https://en.wikipedia.org/wiki/Mike_Waltz
Florida,Florida 6,Nancy Soderberg,Democratic,43.7,False,False,R+7,general,https://en.wikipedia.org/wiki/Nancy_Soderberg
Florida,Florida 7,Stephanie Murphy,Democratic,57.7,True,True,Even,general,https://en.wikipedia.org/wiki/Stephanie_Murphy
Florida,Florida 7,Mike Miller,Republican,42.3,False,False,Even,general,https://en.wikipedia.org/wiki/Mike_Miller_(Florida_politician)
Florida,Florida 8,Bill Posey,Republican,60.5,True,True,R+11,general,https://en.wikipedia.org/wiki/Bill_Posey
Florida,Florida 8,Sanjay Patel,Democratic,39.5,False,False,R+11,general,
Florida,Florida 9,Darren Soto,Democratic,58.0,True,True,D+5,general,https://en.wikipedia.org/wiki/Darren_Soto
Florida,Florida 9,Wayne Liebnitzky,Republican,42.0,False,False,D+5,general,
Georgia,Georgia 1,Buddy Carter,Republican,57.7,True,True,R+9,general,https://en.wikipedia.org/wiki/Buddy_Carter
Georgia,Georgia 1,Lisa Ring,Democratic,42.3,False,False,R+9,general,
Georgia,Georgia 10,Jody Hice,Republican,62.9,True,True,R+15,general,https://en.wikipedia.org/wiki/Jody_Hice
Georgia,Georgia 10,Tabitha Johnson-Green,Democratic,37.1,False,False,R+15,general,
Georgia,Georgia 11,Barry Loudermilk,Republican,61.8,True,True,R+17,general,https://en.wikipedia.org/wiki/Barry_Loudermilk
Georgia,Georgia 11,Flynn Broady,Democratic,38.2,False,False,R+17,general,
Georgia,Georgia 12,Rick Allen,Republican,59.5,True,True,R+9,general,https://en.wikipedia.org/wiki/Rick_Allen_(politician)
Georgia,Georgia 12,Francys Johnson,Democratic,40.5,False,False,R+9,general,https://en.wikipedia.org/wiki/Francys_Johnson
Georgia,Georgia 13,David Scott,Democratic,76.2,True,True,D+20,general,https://en.wikipedia.org/wiki/David_Scott_(Georgia_politician)
Georgia,Georgia 13,David Callahan,Republican,23.8,False,False,D+20,general,
Georgia,Georgia 14,Tom Graves,Republican,76.5,True,True,R+27,general,https://en.wikipedia.org/wiki/Tom_Graves
Georgia,Georgia 14,Steve Foster,Democratic,23.5,False,False,R+27,general,
Georgia,Georgia 2,Sanford Bishop,Democratic,59.6,True,True,D+6,general,https://en.wikipedia.org/wiki/Sanford_Bishop
Georgia,Georgia 2,Herman West,Republican,40.4,False,False,D+6,general,
Georgia,Georgia 3,Drew Ferguson,Republican,65.5,True,True,R+18,general,https://en.wikipedia.org/wiki/Drew_Ferguson_(politician)
Georgia,Georgia 3,Chuck Enderlin,Democratic,34.5,False,False,R+18,general,
Georgia,Georgia 4,Hank Johnson,Democratic,78.8,True,True,D+24,general,https://en.wikipedia.org/wiki/Hank_Johnson
Georgia,Georgia 4,Joe Profit,Republican,21.2,False,False,D+24,general,https://en.wikipedia.org/wiki/Joe_Profit
Georgia,Georgia 5,John Lewis,Democratic,100.0,True,True,D+34,general,https://en.wikipedia.org/wiki/John_Lewis
Georgia,Georgia 6,Lucy McBath,Democratic,50.5,False,True,R+8,general,https://en.wikipedia.org/wiki/Lucy_McBath
Georgia,Georgia 6,Karen Handel,Republican,49.5,True,False,R+8,general,https://en.wikipedia.org/wiki/Karen_Handel
Georgia,Georgia 7,Rob Woodall,Republican,50.07,True,True,R+9,general,https://en.wikipedia.org/wiki/Rob_Woodall
