state,incumbent_name,incumbent_party,electoral_history,result_text,candidate_name,party,vote_percentage,is_winner,pvi,last_election_result,wikipedia_url,election_type
Iowa,Tom Harkin,Democratic,"1984, 1990, 1996, 2002",Incumbent re-elected.,Tom Harkin,Democratic,62.7,True,,54.2% D,https://en.wikipedia.org/wiki/Tom_Harkin,general
Iowa,Tom Harkin,Democratic,"1984, 1990, 1996, 2002",Incumbent re-elected.,Christopher Reed,Republican,37.3,False,,54.2% D,https://en.wikipedia.org/wiki/Christopher_Reed_(politician),general
Kansas,Pat Roberts,Republican,"1996, 2002",Incumbent re-elected.,Pat Roberts,Republican,60.0,True,,82.5% R,https://en.wikipedia.org/wiki/Pat_Roberts,general
Kansas,Pat Roberts,Republican,"1996, 2002",Incumbent re-elected.,Jim Slattery,Democratic,36.4,False,,82.5% R,https://en.wikipedia.org/wiki/Jim_Slattery,general
Kansas,Pat Roberts,Republican,"1996, 2002",Incumbent re-elected.,Randall Hodgkinson,Libertarian,2.1,False,,82.5% R,,general
Kansas,Pat Roberts,Republican,"1996, 2002",Incumbent re-elected.,Joseph Martin,Reform,1.3,False,,82.5% R,,general
Kentucky,Mitch McConnell,Republican,"1984, 1990, 1996, 2002",Incumbent re-elected.,Mitch McConnell,Republican,53.0,True,,64.7% R,https://en.wikipedia.org/wiki/Mitch_McConnell,general
Kentucky,Mitch McConnell,Republican,"1984, 1990, 1996, 2002",Incumbent re-elected.,Bruce Lunsford,Democratic,47.0,False,,64.7% R,https://en.wikipedia.org/wiki/Bruce_Lunsford,general
Louisiana,Mary Landrieu,Democratic,"1996, 2002",Incumbent re-elected.,Mary Landrieu,Democratic,52.1,True,,51.7% D,https://en.wikipedia.org/wiki/Mary_Landrieu,general
Louisiana,Mary Landrieu,Democratic,"1996, 2002",Incumbent re-elected.,John Kennedy,Republican,45.7,False,,51.7% D,https://en.wikipedia.org/wiki/John_Kennedy_(Louisiana_politician),general
Louisiana,Mary Landrieu,Democratic,"1996, 2002",Incumbent re-elected.,Richard Fontanesi,Libertarian,1.0,False,,51.7% D,,general
Louisiana,Mary Landrieu,Democratic,"1996, 2002",Incumbent re-elected.,Jay Patel,Independent,0.7,False,,51.7% D,,general
Louisiana,Mary Landrieu,Democratic,"1996, 2002",Incumbent re-elected.,Robert Stewart,Independent,0.5,False,,51.7% D,,general
Maine,Susan Collins,Republican,"1996, 2002",Incumbent re-elected.,Susan Collins,Republican,61.3,True,,58.4% R,https://en.wikipedia.org/wiki/Susan_Collins,general
Maine,Susan Collins,Republican,"1996, 2002",Incumbent re-elected.,Tom Allen,Democratic,38.6,False,,58.4% R,https://en.wikipedia.org/wiki/Tom_Allen_(Maine_politician),general
Massachusetts,John Kerry,Democratic,"1984, 1990, 1996, 2002",Incumbent re-elected.,John Kerry,Democratic,65.8,True,,80.0% D,https://en.wikipedia.org/wiki/John_Kerry,general
Massachusetts,John Kerry,Democratic,"1984, 1990, 1996, 2002",Incumbent re-elected.,Jeff Beatty,Republican,31.0,False,,80.0% D,,general
Massachusetts,John Kerry,Democratic,"1984, 1990, 1996, 2002",Incumbent re-elected.,Robert Underwood,Libertarian,3.2,False,,80.0% D,,general
Michigan,Carl Levin,Democratic,"1978, 1984, 1990, 1996, 2002",Incumbent re-elected.,Carl Levin,Democratic,62.7,True,,60.6% D,https://en.wikipedia.org/wiki/Carl_Levin,general
Michigan,Carl Levin,Democratic,"1978, 1984, 1990, 1996, 2002",Incumbent re-elected.,Jack Hoogendyk,Republican,33.8,False,,60.6% D,https://en.wikipedia.org/wiki/Jack_Hoogendyk,general
Michigan,Carl Levin,Democratic,"1978, 1984, 1990, 1996, 2002",Incumbent re-elected.,Scott Boman,Libertarian,1.6,False,,60.6% D,https://en.wikipedia.org/wiki/Scott_Boman,general
Michigan,Carl Levin,Democratic,"1978, 1984, 1990, 1996, 2002",Incumbent re-elected.,Harley Mikkelson,Green,0.9,False,,60.6% D,,general
Michigan,Carl Levin,Democratic,"1978, 1984, 1990, 1996, 2002",Incumbent re-elected.,Michael Nikitin,Constitution,0.6,False,,60.6% D,,general
Michigan,Carl Levin,Democratic,"1978, 1984, 1990, 1996, 2002",Incumbent re-elected.,Doug Dern,Natural Law,0.4,False,,60.6% D,,general
Minnesota,Norm Coleman,Republican,2002,"Incumbent lost re-election.Democratic (DFL) gain.Winner delayed term until July 7, 2009, due to election dispute.",Al Franken,DFL,41.99,True,,49.5% R,https://en.wikipedia.org/wiki/Al_Franken,general
Minnesota,Norm Coleman,Republican,2002,"Incumbent lost re-election.Democratic (DFL) gain.Winner delayed term until July 7, 2009, due to election dispute.",Norm Coleman,Republican,41.98,False,,49.5% R,https://en.wikipedia.org/wiki/Norm_Coleman,general
Minnesota,Norm Coleman,Republican,2002,"Incumbent lost re-election.Democratic (DFL) gain.Winner delayed term until July 7, 2009, due to election dispute.",Dean Barkley,IPM,15.15,False,,49.5% R,https://en.wikipedia.org/wiki/Dean_Barkley,general
Minnesota,Norm Coleman,Republican,2002,"Incumbent lost re-election.Democratic (DFL) gain.Winner delayed term until July 7, 2009, due to election dispute.",Charles Aldrich,Libertarian,0.48,False,,49.5% R,,general
Minnesota,Norm Coleman,Republican,2002,"Incumbent lost re-election.Democratic (DFL) gain.Winner delayed term until July 7, 2009, due to election dispute.",James Niemackl,Constitution,0.31,False,,49.5% R,,general
Mississippi,Thad Cochran,Republican,"1978, 1984, 1990, 1996, 2002",Incumbent re-elected.,Thad Cochran,Republican,61.4,True,,,https://en.wikipedia.org/wiki/Thad_Cochran,general
Mississippi,Thad Cochran,Republican,"1978, 1984, 1990, 1996, 2002",Incumbent re-elected.,Erik R. Fleming,Democratic,38.6,False,,,https://en.wikipedia.org/wiki/Erik_R._Fleming,general
Montana,Max Baucus,Democratic,"1978, 1984, 1990, 1996, 2002",Incumbentre-elected.,Max Baucus,Democratic,72.9,True,,62.7% D,https://en.wikipedia.org/wiki/Max_Baucus,general
Montana,Max Baucus,Democratic,"1978, 1984, 1990, 1996, 2002",Incumbentre-elected.,Bob Kelleher,Republican,27.1,False,,62.7% D,https://en.wikipedia.org/wiki/Bob_Kelleher,general
Nebraska,Chuck Hagel,Republican,"1996, 2002",Incumbent retired.Republican hold.,Mike Johanns,Republican,57.5,True,,82.8% R,https://en.wikipedia.org/wiki/Mike_Johanns,general
Nebraska,Chuck Hagel,Republican,"1996, 2002",Incumbent retired.Republican hold.,Scott Kleeb,Democratic,40.1,False,,82.8% R,https://en.wikipedia.org/wiki/Scott_Kleeb,general
Nebraska,Chuck Hagel,Republican,"1996, 2002",Incumbent retired.Republican hold.,Kelly Rosberg,Nebraska,1.4,False,,82.8% R,,general
Nebraska,Chuck Hagel,Republican,"1996, 2002",Incumbent retired.Republican hold.,Steve Larrick,Green,1.0,False,,82.8% R,,general
New Hampshire,John E. Sununu,Republican,2002,Incumbent lost re-election.Democratic gain.,Jeanne Shaheen,Democratic,51.7,True,,50.8% R,https://en.wikipedia.org/wiki/Jeanne_Shaheen,general
New Hampshire,John E. Sununu,Republican,2002,Incumbent lost re-election.Democratic gain.,John E. Sununu,Republican,45.2,False,,50.8% R,https://en.wikipedia.org/wiki/John_E._Sununu,general
New Hampshire,John E. Sununu,Republican,2002,Incumbent lost re-election.Democratic gain.,Ken Blevens,Libertarian,3.1,False,,50.8% R,,general
New Jersey,Frank Lautenberg,Democratic,"1982, 1982, (appointed), 1988, 1994, 2000, (retired), 2002",Incumbent re-elected.,Frank Lautenberg,Democratic,56.0,True,,53.9% D,https://en.wikipedia.org/wiki/Frank_Lautenberg,general
New Jersey,Frank Lautenberg,Democratic,"1982, 1982, (appointed), 1988, 1994, 2000, (retired), 2002",Incumbent re-elected.,Dick Zimmer,Republican,42.0,False,,53.9% D,https://en.wikipedia.org/wiki/Dick_Zimmer,general
New Jersey,Frank Lautenberg,Democratic,"1982, 1982, (appointed), 1988, 1994, 2000, (retired), 2002",Incumbent re-elected.,Jason Scheurer,Libertarian,0.5,False,,53.9% D,,general
New Jersey,Frank Lautenberg,Democratic,"1982, 1982, (appointed), 1988, 1994, 2000, (retired), 2002",Incumbent re-elected.,J. M. Carter,Independent,0.5,False,,53.9% D,,general
New Jersey,Frank Lautenberg,Democratic,"1982, 1982, (appointed), 1988, 1994, 2000, (retired), 2002",Incumbent re-elected.,Daryl Mikell Brooks,Independent,0.5,False,,53.9% D,,general
New Jersey,Frank Lautenberg,Democratic,"1982, 1982, (appointed), 1988, 1994, 2000, (retired), 2002",Incumbent re-elected.,Jeffrey Boss,Independent,0.3,False,,53.9% D,,general
New Jersey,Frank Lautenberg,Democratic,"1982, 1982, (appointed), 1988, 1994, 2000, (retired), 2002",Incumbent re-elected.,Sara Lobman,Socialist Workers,0.3,False,,53.9% D,,general
New Mexico,Pete Domenici,Republican,"1972, 1978, 1984, 1990, 1996, 2002",Incumbent retired.Democratic gain.,Tom Udall,Democratic,61.3,True,,65.0% R,https://en.wikipedia.org/wiki/Tom_Udall,general
New Mexico,Pete Domenici,Republican,"1972, 1978, 1984, 1990, 1996, 2002",Incumbent retired.Democratic gain.,Steve Pearce,Republican,38.7,False,,65.0% R,https://en.wikipedia.org/wiki/Steve_Pearce_(politician),general
North Carolina,Elizabeth Dole,Republican,2002,Incumbent lost re-election.Democratic gain.,Kay Hagan,Democratic,52.7,True,,53.5% R,https://en.wikipedia.org/wiki/Kay_Hagan,general
North Carolina,Elizabeth Dole,Republican,2002,Incumbent lost re-election.Democratic gain.,Elizabeth Dole,Republican,44.2,False,,53.5% R,https://en.wikipedia.org/wiki/Elizabeth_Dole,general
North Carolina,Elizabeth Dole,Republican,2002,Incumbent lost re-election.Democratic gain.,Chris Cole,Libertarian,3.1,False,,53.5% R,https://en.wikipedia.org/wiki/Chris_Cole_(politician),general
Oklahoma,Jim Inhofe,Republican,"1994, (special), 1996, 2002",Incumbent re-elected.,Jim Inhofe,Republican,56.7,True,,57.3% R,https://en.wikipedia.org/wiki/Jim_Inhofe,general
Oklahoma,Jim Inhofe,Republican,"1994, (special), 1996, 2002",Incumbent re-elected.,Andrew Rice,Democratic,39.2,False,,57.3% R,https://en.wikipedia.org/wiki/Andrew_Rice,general
Oklahoma,Jim Inhofe,Republican,"1994, (special), 1996, 2002",Incumbent re-elected.,Stephen Wallace,Independent,4.1,False,,57.3% R,,general
Oregon,Gordon H. Smith,Republican,"1996, 2002",Incumbent lost re-election.Democratic gain.,Jeff Merkley,Democratic,48.9,True,,56.2% R,https://en.wikipedia.org/wiki/Jeff_Merkley,general
Oregon,Gordon H. Smith,Republican,"1996, 2002",Incumbent lost re-election.Democratic gain.,Gordon H. Smith,Republican,45.6,False,,56.2% R,https://en.wikipedia.org/wiki/Gordon_H._Smith,general
Oregon,Gordon H. Smith,Republican,"1996, 2002",Incumbent lost re-election.Democratic gain.,Dave Brownlow,Constitution,5.2,False,,56.2% R,,general
Rhode Island,Jack Reed,Democratic,"1996, 2002",Incumbent re-elected.,Jack Reed,Democratic,73.4,True,,78.4% D,https://en.wikipedia.org/wiki/Jack_Reed_(Rhode_Island_politician),general
Rhode Island,Jack Reed,Democratic,"1996, 2002",Incumbent re-elected.,Robert Tingle,Republican,26.6,False,,78.4% D,,general
South Carolina,Lindsey Graham,Republican,2002,Incumbent re-elected.,Lindsey Graham,Republican,57.5,True,,54.4% R,https://en.wikipedia.org/wiki/Lindsey_Graham,general
South Carolina,Lindsey Graham,Republican,2002,Incumbent re-elected.,Bob Conley,Democratic,42.3,False,,54.4% R,https://en.wikipedia.org/wiki/Bob_Conley_(politician),general
South Dakota,Tim Johnson,Democratic,"1996, 2002",Incumbent re-elected.,Tim Johnson,Democratic,62.5,True,,49.6% D,https://en.wikipedia.org/wiki/Tim_Johnson_(South_Dakota_politician),general
South Dakota,Tim Johnson,Democratic,"1996, 2002",Incumbent re-elected.,Joel Dykstra,Republican,37.5,False,,49.6% D,https://en.wikipedia.org/wiki/Joel_Dykstra,general
Tennessee,Lamar Alexander,Republican,2002,Incumbent re-elected.,Lamar Alexander,Republican,65.1,True,,54.3% R,https://en.wikipedia.org/wiki/Lamar_Alexander,general
Tennessee,Lamar Alexander,Republican,2002,Incumbent re-elected.,Bob Tuke,Democratic,31.6,False,,54.3% R,https://en.wikipedia.org/wiki/Bob_Tuke,general
Tennessee,Lamar Alexander,Republican,2002,Incumbent re-elected.,Edward Buck,Independent,1.3,False,,54.3% R,,general
Tennessee,Lamar Alexander,Republican,2002,Incumbent re-elected.,Christopher Fenner,Independent,0.5,False,,54.3% R,,general
Tennessee,Lamar Alexander,Republican,2002,Incumbent re-elected.,Daniel Lewis,Libertarian,0.4,False,,54.3% R,,general
Tennessee,Lamar Alexander,Republican,2002,Incumbent re-elected.,Chris Lugo,Green,0.4,False,,54.3% R,,general
Tennessee,Lamar Alexander,Republican,2002,Incumbent re-elected.,Ed Lawhorn,Independent,0.4,False,,54.3% R,,general
Tennessee,Lamar Alexander,Republican,2002,Incumbent re-elected.,David Gatchell,Independent,0.3,False,,54.3% R,,general
Texas,John Cornyn,Republican,"2002, 2002, (appointed)",Incumbent re-elected.,John Cornyn,Republican,54.8,True,,55.3% R,https://en.wikipedia.org/wiki/John_Cornyn,general
Texas,John Cornyn,Republican,"2002, 2002, (appointed)",Incumbent re-elected.,Rick Noriega,Democratic,42.8,False,,55.3% R,https://en.wikipedia.org/wiki/Rick_Noriega,general
Texas,John Cornyn,Republican,"2002, 2002, (appointed)",Incumbent re-elected.,vonne Adams Schick,Libertarian,2.3,True,,55.3% R,,general
Virginia,John Warner,Republican,"1978, 1984, 1990, 1996, 2002",Incumbent retired.Democratic gain.,Mark Warner,Democratic,65.0,True,,82.6% R,https://en.wikipedia.org/wiki/Mark_Warner,general
Virginia,John Warner,Republican,"1978, 1984, 1990, 1996, 2002",Incumbent retired.Democratic gain.,Jim Gilmore,Republican,33.7,False,,82.6% R,https://en.wikipedia.org/wiki/Jim_Gilmore,general
Virginia,John Warner,Republican,"1978, 1984, 1990, 1996, 2002",Incumbent retired.Democratic gain.,Bill Redpath,Libertarian,0.6,False,,82.6% R,https://en.wikipedia.org/wiki/Bill_Redpath,general
Virginia,John Warner,Republican,"1978, 1984, 1990, 1996, 2002",Incumbent retired.Democratic gain.,Gail Parker,Independent Green,0.6,False,,82.6% R,,general
West Virginia,Jay Rockefeller,Democratic,"1984, 1990, 1996, 2002",Incumbent re-elected.,Jay Rockefeller,Democratic,63.7,True,,63.1% D,https://en.wikipedia.org/wiki/Jay_Rockefeller,general
West Virginia,Jay Rockefeller,Democratic,"1984, 1990, 1996, 2002",Incumbent re-elected.,Jay Wolfe,Republican,36.3,False,,63.1% D,https://en.wikipedia.org/wiki/Jay_Wolfe,general
Wyoming,Mike Enzi,Republican,"1996, 2002",Incumbent re-elected.,Mike Enzi,Republican,75.6,True,,,https://en.wikipedia.org/wiki/Mike_Enzi,general
Wyoming,Mike Enzi,Republican,"1996, 2002",Incumbent re-elected.,Chris Rothfuss,Democratic,24.3,False,,,https://en.wikipedia.org/wiki/Chris_Rothfuss,general
