state,incumbent_name,incumbent_party,electoral_history,result_text,candidate_name,party,vote_percentage,is_winner,pvi,last_election_result,wikipedia_url,election_type
Maryland,Ben Cardin,Democratic,"2006, 2012",Incumbent re-elected.,Neal Simon,Independent,3.7,False,D+12,56.0% D,https://en.wikipedia.org/wiki/Neal_Simon,general
Maryland,Ben Cardin,Democratic,"2006, 2012",Incumbent re-elected.,Arvin Vohra,Libertarian,1.0,False,D+12,56.0% D,,general
Massachusetts,Elizabeth Warren,Democratic,2012,Incumbent re-elected.,Elizabeth Warren,Democratic,60.4,True,D+12,53.7% D,https://en.wikipedia.org/wiki/Elizabeth_Warren,general
Massachusetts,Elizabeth Warren,Democratic,2012,Incumbent re-elected.,Geoff Diehl,Republican,36.2,False,D+12,53.7% D,https://en.wikipedia.org/wiki/Geoff_Diehl,general
Massachusetts,Elizabeth Warren,Democratic,2012,Incumbent re-elected.,Shiva Ayyadurai,Independent,3.4,False,D+12,53.7% D,https://en.wikipedia.org/wiki/Shiva_Ayyadurai,general
Michigan,Debbie Stabenow,Democratic,"2000, 2006, 2012",Incumbent re-elected.,Debbie Stabenow,Democratic,52.3,True,D+1,58.8% D,https://en.wikipedia.org/wiki/Debbie_Stabenow,general
Michigan,Debbie Stabenow,Democratic,"2000, 2006, 2012",Incumbent re-elected.,John James,Republican,45.8,False,D+1,58.8% D,https://en.wikipedia.org/wiki/John_James_(Michigan_politician),general
Michigan,Debbie Stabenow,Democratic,"2000, 2006, 2012",Incumbent re-elected.,Marcia Squier,Independent,1.0,False,D+1,58.8% D,,general
Michigan,Debbie Stabenow,Democratic,"2000, 2006, 2012",Incumbent re-elected.,George Huffman III,Constitution,0.6,False,D+1,58.8% D,,general
Michigan,Debbie Stabenow,Democratic,"2000, 2006, 2012",Incumbent re-elected.,John Wilhelm,Natural Law,0.4,False,D+1,58.8% D,,general
Minnesota,Amy Klobuchar,DFL,"2006, 2012",Incumbent re-elected.,Amy Klobuchar,DFL,60.3,True,D+1,65.2% D,https://en.wikipedia.org/wiki/Amy_Klobuchar,general
Minnesota,Amy Klobuchar,DFL,"2006, 2012",Incumbent re-elected.,Jim Newberger,Republican,36.2,False,D+1,65.2% D,https://en.wikipedia.org/wiki/Jim_Newberger,general
Minnesota,Amy Klobuchar,DFL,"2006, 2012",Incumbent re-elected.,Dennis Schuller,Legal Marijuana Now,2.5,False,D+1,65.2% D,,general
Minnesota,Amy Klobuchar,DFL,"2006, 2012",Incumbent re-elected.,Paula M. Overby,Green,0.9,False,D+1,65.2% D,,general
Mississippi,Roger Wicker,Republican,"2007, (appointed), 2008, (special), 2012",Incumbent re-elected.,Roger Wicker,Republican,58.5,True,R+9,57.1% R,https://en.wikipedia.org/wiki/Roger_Wicker,general
Mississippi,Roger Wicker,Republican,"2007, (appointed), 2008, (special), 2012",Incumbent re-elected.,David Baria,Democratic,39.5,False,R+9,57.1% R,https://en.wikipedia.org/wiki/David_Baria,general
Mississippi,Roger Wicker,Republican,"2007, (appointed), 2008, (special), 2012",Incumbent re-elected.,Danny Bedwell,Libertarian,1.4,False,R+9,57.1% R,,general
Mississippi,Roger Wicker,Republican,"2007, (appointed), 2008, (special), 2012",Incumbent re-elected.,Shawn O'Hara,Reform,0.6,False,R+9,57.1% R,,general
Missouri,Claire McCaskill,Democratic,"2006, 2012",Incumbent lost re-election.Republican gain.,Josh Hawley,Republican,51.4,True,R+9,54.8% D,https://en.wikipedia.org/wiki/Josh_Hawley,general
Missouri,Claire McCaskill,Democratic,"2006, 2012",Incumbent lost re-election.Republican gain.,Claire McCaskill,Democratic,45.6,False,R+9,54.8% D,https://en.wikipedia.org/wiki/Claire_McCaskill,general
Missouri,Claire McCaskill,Democratic,"2006, 2012",Incumbent lost re-election.Republican gain.,Craig O'Dear,Independent,1.4,False,R+9,54.8% D,,general
Missouri,Claire McCaskill,Democratic,"2006, 2012",Incumbent lost re-election.Republican gain.,Japheth Campbell,Libertarian,1.1,False,R+9,54.8% D,,general
Missouri,Claire McCaskill,Democratic,"2006, 2012",Incumbent lost re-election.Republican gain.,Jo Crain,Green,0.5,False,R+9,54.8% D,,general
Montana,Jon Tester,Democratic,"2006, 2012",Incumbent re-elected.,Jon Tester,Democratic,50.3,True,R+11,48.6% D,https://en.wikipedia.org/wiki/Jon_Tester,general
Montana,Jon Tester,Democratic,"2006, 2012",Incumbent re-elected.,Matt Rosendale,Republican,46.8,False,R+11,48.6% D,https://en.wikipedia.org/wiki/Matt_Rosendale,general
Montana,Jon Tester,Democratic,"2006, 2012",Incumbent re-elected.,Rick Breckenridge,Libertarian,2.9,False,R+11,48.6% D,,general
Nebraska,Deb Fischer,Republican,2012,Incumbent re-elected.,Deb Fischer,Republican,57.7,True,R+14,57.8% R,https://en.wikipedia.org/wiki/Deb_Fischer,general
Nebraska,Deb Fischer,Republican,2012,Incumbent re-elected.,Jane Raybould,Democratic,38.6,False,R+14,57.8% R,https://en.wikipedia.org/wiki/Jane_Raybould,general
Nebraska,Deb Fischer,Republican,2012,Incumbent re-elected.,Jim Schultz,Libertarian,3.7,False,R+14,57.8% R,,general
Nevada,Dean Heller,Republican,"2011, (appointed), 2012",Incumbent lost re-election.Democratic gain.,Jacky Rosen,Democratic,50.4,True,D+1,45.9% R,https://en.wikipedia.org/wiki/Jacky_Rosen,general
Nevada,Dean Heller,Republican,"2011, (appointed), 2012",Incumbent lost re-election.Democratic gain.,Dean Heller,Republican,45.4,False,D+1,45.9% R,https://en.wikipedia.org/wiki/Dean_Heller,general
Nevada,Dean Heller,Republican,"2011, (appointed), 2012",Incumbent lost re-election.Democratic gain.,Barry Michaels,Independent,1.0,False,D+1,45.9% R,,general
Nevada,Dean Heller,Republican,"2011, (appointed), 2012",Incumbent lost re-election.Democratic gain.,Tim Hagan,Libertarian,0.9,False,D+1,45.9% R,,general
Nevada,Dean Heller,Republican,"2011, (appointed), 2012",Incumbent lost re-election.Democratic gain.,Kamau Bakari,Independent American,0.7,False,D+1,45.9% R,,general
New Jersey,Bob Menendez,Democratic,"2006, (appointed), 2006, 2012",Incumbent re-elected.,Bob Menendez,Democratic,54.0,True,D+7,58.9% D,https://en.wikipedia.org/wiki/Bob_Menendez,general
New Jersey,Bob Menendez,Democratic,"2006, (appointed), 2006, 2012",Incumbent re-elected.,Bob Hugin,Republican,42.8,False,D+7,58.9% D,https://en.wikipedia.org/wiki/Bob_Hugin,general
New Jersey,Bob Menendez,Democratic,"2006, (appointed), 2006, 2012",Incumbent re-elected.,Madelyn Hoffman,Green,0.8,False,D+7,58.9% D,,general
New Jersey,Bob Menendez,Democratic,"2006, (appointed), 2006, 2012",Incumbent re-elected.,Murray Sabrin,Libertarian,0.7,False,D+7,58.9% D,https://en.wikipedia.org/wiki/Murray_Sabrin,general
New Jersey,Bob Menendez,Democratic,"2006, (appointed), 2006, 2012",Incumbent re-elected.,Natalie Rivera,For The People,0.6,False,D+7,58.9% D,,general
New Jersey,Bob Menendez,Democratic,"2006, (appointed), 2006, 2012",Incumbent re-elected.,Tricia Flanagan,New Day NJ,0.5,False,D+7,58.9% D,,general
New Jersey,Bob Menendez,Democratic,"2006, (appointed), 2006, 2012",Incumbent re-elected.,Kevin Kimple,Make It Simple,0.3,False,D+7,58.9% D,,general
New Jersey,Bob Menendez,Democratic,"2006, (appointed), 2006, 2012",Incumbent re-elected.,Hank Schroeder,Economic Growth,0.3,False,D+7,58.9% D,,general
New Mexico,Martin Heinrich,Democratic,2012,Incumbent re-elected.,Martin Heinrich,Democratic,54.1,True,D+3,51.0% D,https://en.wikipedia.org/wiki/Martin_Heinrich,general
New Mexico,Martin Heinrich,Democratic,2012,Incumbent re-elected.,Mick Rich,Republican,30.5,False,D+3,51.0% D,,general
New Mexico,Martin Heinrich,Democratic,2012,Incumbent re-elected.,Gary Johnson,Libertarian,15.4,False,D+3,51.0% D,https://en.wikipedia.org/wiki/Gary_Johnson,general
New York,Kirsten Gillibrand,Democratic,"2009, (appointed), 2010, (special), 2012",Incumbent re-elected.,Kirsten Gillibrand,Democratic,67.0,True,D+11,72.2% D,https://en.wikipedia.org/wiki/Kirsten_Gillibrand,general
New York,Kirsten Gillibrand,Democratic,"2009, (appointed), 2010, (special), 2012",Incumbent re-elected.,Chele Chiavacci Farley,Republican,33.0,False,D+11,72.2% D,,general
North Dakota,Heidi Heitkamp,Democratic-NPL,2012,Incumbent lost re-election.Republican gain.,Kevin Cramer,Republican,55.5,True,R+16,50.2% D,https://en.wikipedia.org/wiki/Kevin_Cramer,general
North Dakota,Heidi Heitkamp,Democratic-NPL,2012,Incumbent lost re-election.Republican gain.,Heidi Heitkamp,Democratic-NPL,44.5,False,R+16,50.2% D,https://en.wikipedia.org/wiki/Heidi_Heitkamp,general
Ohio,Sherrod Brown,Democratic,"2006, 2012",Incumbent re-elected.,Sherrod Brown,Democratic,53.4,True,R+3,50.7% D,https://en.wikipedia.org/wiki/Sherrod_Brown,general
Ohio,Sherrod Brown,Democratic,"2006, 2012",Incumbent re-elected.,Jim Renacci,Republican,46.6,False,R+3,50.7% D,https://en.wikipedia.org/wiki/Jim_Renacci,general
Pennsylvania,Bob Casey Jr.,Democratic,"2006, 2012",Incumbent re-elected.,Bob Casey Jr.,Democratic,55.7,True,EVEN,53.7% D,https://en.wikipedia.org/wiki/Bob_Casey_Jr.,general
Pennsylvania,Bob Casey Jr.,Democratic,"2006, 2012",Incumbent re-elected.,Lou Barletta,Republican,42.6,False,EVEN,53.7% D,https://en.wikipedia.org/wiki/Lou_Barletta,general
Pennsylvania,Bob Casey Jr.,Democratic,"2006, 2012",Incumbent re-elected.,Dale Kerns,Libertarian,1.0,False,EVEN,53.7% D,,general
Pennsylvania,Bob Casey Jr.,Democratic,"2006, 2012",Incumbent re-elected.,Neal Gale,Green,0.6,False,EVEN,53.7% D,,general
Rhode Island,Sheldon Whitehouse,Democratic,"2006, 2012",Incumbent re-elected.,Sheldon Whitehouse,Democratic,61.6,True,D+10,64.8% D,https://en.wikipedia.org/wiki/Sheldon_Whitehouse,general
Rhode Island,Sheldon Whitehouse,Democratic,"2006, 2012",Incumbent re-elected.,Robert Flanders,Republican,38.4,False,D+10,64.8% D,https://en.wikipedia.org/wiki/Robert_Flanders,general
Tennessee,Bob Corker,Republican,"2006, 2012",Incumbent retired.Republican hold.,Marsha Blackburn,Republican,54.7,True,R+14,64.9% R,https://en.wikipedia.org/wiki/Marsha_Blackburn,general
Tennessee,Bob Corker,Republican,"2006, 2012",Incumbent retired.Republican hold.,Phil Bredesen,Democratic,43.9,False,R+14,64.9% R,https://en.wikipedia.org/wiki/Phil_Bredesen,general
Tennessee,Bob Corker,Republican,"2006, 2012",Incumbent retired.Republican hold.,Trudy Austin,Independent,0.4,False,R+14,64.9% R,,general
Tennessee,Bob Corker,Republican,"2006, 2012",Incumbent retired.Republican hold.,Dean Hill,Independent,0.4,False,R+14,64.9% R,,general
Tennessee,Bob Corker,Republican,"2006, 2012",Incumbent retired.Republican hold.,Kris Todd,Independent,0.2,False,R+14,64.9% R,,general
Tennessee,Bob Corker,Republican,"2006, 2012",Incumbent retired.Republican hold.,John Carico,Independent,0.2,False,R+14,64.9% R,,general
Tennessee,Bob Corker,Republican,"2006, 2012",Incumbent retired.Republican hold.,Breton Phillips,Independent,0.1,False,R+14,64.9% R,,general
Tennessee,Bob Corker,Republican,"2006, 2012",Incumbent retired.Republican hold.,Kevin McCants,Independent,0.1,False,R+14,64.9% R,,general
Texas,Ted Cruz,Republican,2012,Incumbent re-elected.,Ted Cruz,Republican,50.9,True,R+8,56.5% R,https://en.wikipedia.org/wiki/Ted_Cruz,general
Texas,Ted Cruz,Republican,2012,Incumbent re-elected.,Beto O'Rourke,Democratic,48.3,False,R+8,56.5% R,https://en.wikipedia.org/wiki/Beto_O%27Rourke,general
Texas,Ted Cruz,Republican,2012,Incumbent re-elected.,Neal Dikeman,Libertarian,0.8,False,R+8,56.5% R,,general
Utah,Orrin Hatch,Republican,"1976, 1982, 1988, 1994, 2000, 2006, 2012",Incumbent retired.Republican hold.,Mitt Romney,Republican,62.6,True,R+20,65.3% R,https://en.wikipedia.org/wiki/Mitt_Romney,general
Utah,Orrin Hatch,Republican,"1976, 1982, 1988, 1994, 2000, 2006, 2012",Incumbent retired.Republican hold.,Jenny Wilson,Democratic,30.9,False,R+20,65.3% R,https://en.wikipedia.org/wiki/Jenny_Wilson_(politician),general
Utah,Orrin Hatch,Republican,"1976, 1982, 1988, 1994, 2000, 2006, 2012",Incumbent retired.Republican hold.,Tim Aalders,Constitution,2.7,False,R+20,65.3% R,,general
Utah,Orrin Hatch,Republican,"1976, 1982, 1988, 1994, 2000, 2006, 2012",Incumbent retired.Republican hold.,Craig Bowden,Libertarian,2.6,False,R+20,65.3% R,,general
Utah,Orrin Hatch,Republican,"1976, 1982, 1988, 1994, 2000, 2006, 2012",Incumbent retired.Republican hold.,Reed McCandless,Independent American,1.2,False,R+20,65.3% R,,general
Vermont,Bernie Sanders,Independent,"2006, 2012",Incumbent re-elected.,Bernie Sanders,Independent,67.4,True,D+15,71.0% I,https://en.wikipedia.org/wiki/Bernie_Sanders,general
Vermont,Bernie Sanders,Independent,"2006, 2012",Incumbent re-elected.,Lawrence Zupan,Republican,27.5,False,D+15,71.0% I,,general
Virginia,Tim Kaine,Democratic,2012,Incumbent re-elected.,Tim Kaine,Democratic,57.1,True,D+1,52.3% D,https://en.wikipedia.org/wiki/Tim_Kaine,general
Virginia,Tim Kaine,Democratic,2012,Incumbent re-elected.,Corey Stewart,Republican,41.1,False,D+1,52.3% D,https://en.wikipedia.org/wiki/Corey_Stewart,general
Virginia,Tim Kaine,Democratic,2012,Incumbent re-elected.,Matt Waters,Libertarian,1.8,False,D+1,52.3% D,,general
Washington,Maria Cantwell,Democratic,"2000, 2006, 2012",Incumbent re-elected.,Maria Cantwell,Democratic,58.4,True,D+7,60.5% D,https://en.wikipedia.org/wiki/Maria_Cantwell,general
Washington,Maria Cantwell,Democratic,"2000, 2006, 2012",Incumbent re-elected.,Susan Hutchison,Republican,41.6,False,D+7,60.5% D,https://en.wikipedia.org/wiki/Susan_Hutchison,general
West Virginia,Joe Manchin,Democratic,"2010, (special), 2012",Incumbent re-elected.,Joe Manchin,Democratic,49.6,True,R+20,60.6% D,https://en.wikipedia.org/wiki/Joe_Manchin,general
West Virginia,Joe Manchin,Democratic,"2010, (special), 2012",Incumbent re-elected.,Patrick Morrisey,Republican,46.3,False,R+20,60.6% D,https://en.wikipedia.org/wiki/Patrick_Morrisey,general
West Virginia,Joe Manchin,Democratic,"2010, (special), 2012",Incumbent re-elected.,Rusty Hollen,Libertarian,4.1,False,R+20,60.6% D,,general
Wisconsin,Tammy Baldwin,Democratic,2012,Incumbent re-elected.,Tammy Baldwin,Democratic,55.4,True,EVEN,51.4% D,https://en.wikipedia.org/wiki/Tammy_Baldwin,general
Wisconsin,Tammy Baldwin,Democratic,2012,Incumbent re-elected.,Leah Vukmir,Republican,44.6,False,EVEN,51.4% D,https://en.wikipedia.org/wiki/Leah_Vukmir,general
Wyoming,John Barrasso,Republican,"2007, (appointed), 2008, (special), 2012",Incumbent re-elected.,John Barrasso,Republican,67.1,True,R+25,75.7% R,https://en.wikipedia.org/wiki/John_Barrasso,general
Wyoming,John Barrasso,Republican,"2007, (appointed), 2008, (special), 2012",Incumbent re-elected.,Gary Trauner,Democratic,30.1,False,R+25,75.7% R,https://en.wikipedia.org/wiki/Gary_Trauner,general
Wyoming,John Barrasso,Republican,"2007, (appointed), 2008, (special), 2012",Incumbent re-elected.,Joe Porambo,Libertarian,2.8,False,R+25,75.7% R,,general
